"id","id2","nazov","ico","region","pocetobyvatelov","ppz","urad","ulica","cislo","psc","posta","primator","starosta","prednosta","smerovecislo","telefon","fax","mobil","email","web","id3","zdroj","created","od","do","edited_by","lchange"
"2496","00314943","Vasiľov","00314943","Biela Orava","812","1554","Obecný úrad","Vasiľov","99","029 51","Lokca",,"Mgr. Anton Grigel",,"043","559 12 08","559 12 08","0911 640 030,0911 640 033","ouvasilov@orava.sk","www.vasilovocu.sk;www.obecvasilov.sk;http://vasilov.e-obce.sk","2504","http://www.e-obce.sk/obecedit.html?id=2504","1449143831","1449145179","0",NULL,"2015-12-03 13:19:39"
"2497","00314951","Vavrečka","00314951","Beskydy","1421","1600","Obecný úrad","Vavrečka","203","029 01","Námestovo",,"Peter Kružel",,"043","552 23 87,558 13 83","558 13 83,552 49 57","0905 243 223","ouvavrecka@orava.sk;starosta@vavrecka.sk;ekonom@vavrecka.sk;dane@vavrecka.sk","www.vavrecka.sk","2505","http://www.e-obce.sk/obecedit.html?id=2505","1449143831","1449145179","0",NULL,"2015-12-03 13:19:39"
"2498","00332909","Vavrinec","00332909","Šarišský","59","1363","Obecný úrad",,"2","094 31","Hanušovce nad Topľou",,"Helena Kiššová",,"057","445 22 04",,"0903 760 247","htabakova@fo.pz.sk","www.vavrinec.ocu.sk","2506","http://www.e-obce.sk/obecedit.html?id=2506","1449143831","1449145179","0",NULL,"2015-12-03 13:19:39"
"2499","00315834","Vavrišovo","00315834","Liptov","658","1286","Obecný úrad","Vavrišovo","40","032 42","Vavrišovo",,"Ľubica Chlebová",,"044","527 10 73","527 10 73","0903 057 147","obec@vavrisovo.sk;starosta@vavrisovo.sk","www.vavrisovo.sk","2507","http://www.e-obce.sk/obecedit.html?id=2507","1449143831","1449145179","0",NULL,"2015-12-03 13:19:39"
"2500","00315842","Važec","00315842","Liptov","2362","1280","Obecný úrad","Na Harte","19","032 61","Važec",,"Milan Lištiak",,"044","529 41 21","529 43 38","0918 112 569,0908 933 309,0905 600 252","obecvazec@stonline.sk;rastislav.profant@obecvazec.sk","www.obecvazec.sk","2508","http://www.e-obce.sk/obecedit.html?id=2508","1449143831","1449145179","0",NULL,"2015-12-03 13:19:39"
"2501","00313912","Vaľkovňa","00313912","Horehron","410","1612","Obecný úrad","Vaľkovňa","73","976 69","Pohorelá",,"Rudolf Pokoš",,"048","619 69 37","619 69 38","0908 806 154","obuvalkovna@stonline.sk","www.obecvalkovna.szm.sk","2509","http://www.e-obce.sk/obecedit.html?id=2509","1449143831","1449145179","0",NULL,"2015-12-03 13:19:39"
"2502","00332925","Vechec","00332925","Vranovský","2569","1402","Obecný úrad","Hlavná","133","094 12","Vechec",,"Michal Čandík",,"057","488 85 20,21","488 85 22","0905 592 494","ocuvechec@stonline.sk","www.vechec.sk","2510","http://www.e-obce.sk/obecedit.html?id=2510","1449143831","1449145179","0",NULL,"2015-12-03 13:19:39"
"2503","00319171","Včelince","00319171","Gemer","813","1332","Obecný úrad","Včelince","134","980 50","Včelince",,"Ing.Ľubomír Kosztúr",,"047","552 25 19","552 45 35",,"ocuvcelince@stonline.sk","www.vcelince.sk","2512","http://www.e-obce.sk/obecedit.html?id=2512","1449143831","1449145179","0",NULL,"2015-12-03 13:19:39"
"2504","00649741","Večelkov","00649741","Medveš","255","1548","Obecný úrad","Večelkov","156","980 34","Nová Bašta",,"Tibor Kovács",,"047","569 12 19","569 12 19","0907 131 149","obecvecelkov@post.sk","www.vecelkov.webnode.sk","2511","http://www.e-obce.sk/obecedit.html?id=2511","1449143831","1449145179","0",NULL,"2015-12-03 13:19:39"
"2505","00314960","Veličná","00314960","Dolná Orava","1089","1272","Obecný úrad","Veličná","162","027 54","Veličná",,"Daniel Laura",,"043","582 23 40,588 22 01","588 22 70","0911 756 977,0905 756 976,0908 752 069","obec@velicna.sk;starosta@velicna.sk","www.velicna.sk","2513","http://www.e-obce.sk/obecedit.html?id=2513","1449143831","1449145179","0",NULL,"2015-12-03 13:19:39"
"2506","00326682","Vernár","00326682","Podtatranský","609","1295","Obecný úrad",,"171/65","059 17","Vernár",,"Ing. Vladimír Ondruš",,"052","779 71 29","779 71 29","0903 300 955","urad@vernar.sk","www.vernar.sk","2515","http://www.e-obce.sk/obecedit.html?id=2515","1449143831","1449145179","0",NULL,"2015-12-03 13:19:39"
"2507","00800112","Velušovce","00800112","Tribečsko-Inovecký","509","1389","Obecný úrad","Mokra","181","955 01","Topoľčany",,"Rastislav Zemánik",,"038","539 03 95",,"0905 226 818","obec@velusovce.sk;starosta@velusovce.sk;podatelna@velusovce.sk;ekonomka@velusovce.sk","www.velusovce.sk","2514","http://www.e-obce.sk/obecedit.html?id=2514","1449143831","1449145179","0",NULL,"2015-12-03 13:19:39"
"2508","00313165","Veselé","00313165","Mikroregión nad Holeškou","1189","1390","Obecný úrad","Veselé","346","922 08","Veselé",,"Viera Šípková",,"033","779 61 05,06","779 61 27","0905 485 358","ocuvesele@stonline.sk","www.vesele.sk","2516","http://www.e-obce.sk/obecedit.html?id=2516","1449143831","1449145179","0",NULL,"2015-12-03 13:19:39"
"2509","00315869","Veterná Poruba","00315869","Liptov","369","1353","Obecný úrad","Veterná Poruba","37","031 04","Liptovský Mikuláš",,"PhDr. Desana Stromková",,"044","558 62 47",,"0918 459 622","vetporuba@alconet.sk","www.veternaporuba.sk","2517","http://www.e-obce.sk/obecedit.html?id=2517","1449143831","1449145179","0",NULL,"2015-12-03 13:19:39"
"2510","00308552","Veľká Dolina","00308552","Nitriansky","653","1956","Obecný úrad","Veľká Dolina","282","951 15","Mojmírovce",,"Dana Cesneková",,"037","778 81 81,778 89 21","778 89 22",,"starostka.vd@gmail.com;podatelna.vd@gmail.com",,"2520","http://www.e-obce.sk/obecedit.html?id=2520","1449143831","1449145179","0",NULL,"2015-12-03 13:19:39"
"2511","00308544","Velčice","00308544","Podtribečských obcí","822","1232","Obecný úrad","Hlavná","73","951 71","Sľažany",,"Ing. Ľubomír Gahír",,"037","630 72 20,73 47",,"0908 760 124","obecvelcice@stonline.sk","www.velcice.sk","2519","http://www.e-obce.sk/obecedit.html?id=2519","1449143831","1449145179","0",NULL,"2015-12-03 13:19:39"
"2512","00332020","Veľaty","00332020","Trebišovský","834","1220","Obecný úrad","Staničná","8/2","076 15","Veľaty",,"Prof. MVDr. Mikuláš Levkut, DrSc.",,"056","668 68 30,31","668 68 32","0918 702 996","ocu@velaty.sk","www.velaty.sk","2518","http://www.e-obce.sk/obecedit.html?id=2518","1449143831","1449145179","0",NULL,"2015-12-03 13:19:39"
"2513","00319619","Veľká Čalomija","00319619","Novohrad","604","1244","Obecný úrad","Veľká Čalomija","214","991 09","Veľká Čalomija",,"Michal Nagy",,"047","489 42 72","489 42 51","0905 319 906","velkacalomija@velkacalomija.sk","www.velkacalomija.sk;www.velkacalomija.ocu.sk","2521","http://www.e-obce.sk/obecedit.html?id=2521","1449143831","1449145179","0",NULL,"2015-12-03 13:19:39"
"2514","00318540","Veľká Čausa","00318540","Horná Nitra","469","1430","Obecný úrad","Veľká Čausa","83","971 01","Prievidza",,"Dušan Ďurdina",,"046","547 11 39","547 11 39","0905 551 214","velka_causa@stonline.sk",,"2522","http://www.e-obce.sk/obecedit.html?id=2522","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2515","00632724","Veľká Čierna","00632724","Rajecký","355","1361","Obecný úrad","Veľká Čierna","75","015 01","Rajec",,"Ján Matejička",,"041","542 22 95","542 22 95","0908 774 516","obecvelkacierna@gmail.com","www.obecvelkacierna.info","2523","http://www.e-obce.sk/obecedit.html?id=2523","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2516","00076597","Veľká Franková","00076597","Zamagurie","348","1296","Obecný úrad",,"74","059 78","Veľká Franková",,"Ondrej Krempaský",,"052","489 26 37","489 26 37","0903 960 402","obecv.frankova@neton.sk","www.velkafrankova.ocu.sk","2524","http://www.e-obce.sk/obecedit.html?id=2524","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2517","00312134","Veľká Hradná","00312134","Stredné Považie","688","1329","Obecný úrad","Veľká Hradná","42","913 24","Svinná",,"Anna Petríková",,"032","648 73 50,648 72 41","648 72 41","0915 715 500","obecvh@slovanet.sk;starosta@velkahradna.sk;podatelna@velkahradna.sk","www.velkahradna.sk","2525","http://www.e-obce.sk/obecedit.html?id=2525","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2518","00324868","Veľká Ida","00324868","Bodva-údolie","3290","1251","Obecný úrad",,"42","044 55","Veľká Ida",,"MVDr. Július Beluscsák","Bc. Gabriel Lukács","055","699 21 55,699 26 16","728 73 11","0905 880 377","ouvida@stonline.sk","www.velkaida.sk","2526","http://www.e-obce.sk/obecedit.html?id=2526","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2519","00321061","Veľká Lehota","00321061","Nová Baňa","1191","1345","Obecný úrad","Veľká Lehota","52","966 41","Veľká Lehota",,"Marta Šmondrková",,"045","672 61 48,49","672 61 48","0908 158 118","obecvelkalehota@nbsiet.sk","www.velkalehota.ocu.sk","2527","http://www.e-obce.sk/obecedit.html?id=2527","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2520","00330230","Veľká Lesná","00330230","Spišský","484","1338","Obecný úrad",,"58","065 34","Veľká Lesná",,"Ján Michna",,"052","428 42 93","428 42 93","0911 542 425","obecvelkalesna@slnet.sk;starosta@velkalesna.sk","www.velkalesna.sk","2528","http://www.e-obce.sk/obecedit.html?id=2528","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2521","00691321","Veľká Lodina","00691321","Abovský","259","1423","Obecný úrad",,"48","044 81","Kysak",,"Tomáš Hubert",,"055","699 12 13, 729 73 69",,"0911 328 396","velkalodina@post.sk","www.velkalodina.atknet.sk","2529","http://www.e-obce.sk/obecedit.html?id=2529","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2522","00326666","Veľká Lomnica","00326666","Podtatranský","4303","1257","Obecný úrad","Tatranská","175/23","059 52","Veľká Lomnica",,"Mgr. Peter Duda",,"052","456 11 02","456 13 93","0902 918 501","obec@velkalomnica.sk;starosta@velkalomnica.sk","www.velkalomnica.sk","2530","http://www.e-obce.sk/obecedit.html?id=2530","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2523","00356600","Veľká Lúka","00356600","Pozdola Bystrice","517","1281","Obecný úrad","Veľkolúcka","1219/39","962 31","Sliač",,"Ing. Andrea Chromeková",,"045","544 36 21","544 36 21","0918 419 874","obecnyurad@velkaluka.sk;starosta@velkaluka.sk","www.velkaluka.sk","2531","http://www.e-obce.sk/obecedit.html?id=2531","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2524","00306274","Veľká Mača","00306274","Podunajsko","2617","1326","Obecný úrad","Sereďská","137","925 32","Veľká Mača",,"Ing. Štefan Lancz",,"031","785 81 16,21,06","785 81 16","0903 777 244","ocuvmaca@nextra.sk;ocuvmaca@maxnet.sk;starostavelkamaca@maxnet.sk","www.velkamaca.sk","2532","http://www.e-obce.sk/obecedit.html?id=2532","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2525","00316539","Veľká nad Ipľom","00316539","Novohrad","945","1238","Obecný úrad","Veľká nad Ipľom","86","985 32","Veľká nad Ipľom",,"Ing. Gabriel Rácz",,"047","437 41 02","437 41 22","0948 242 680","starosta@velkanadiplom.sk;info@velkanadiplom.sk;podatelna@velkanadiplom.sk","www.velkanadiplom.sk","2533","http://www.e-obce.sk/obecedit.html?id=2533","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2526","00305791","Veľká Paka","00305791","Dunajskostredský","894","1205","Obecný úrad","Veľká Paka","189","930 51","Veľká Paka",,"Ivan Seňan",,"031","558 67 01,558 67 05","558 67 01","0905 449 781","alexander.hunka@velkapaka.sk;referent@velkapaka.sk;matrika-uctovnictvo@velkapaka.sk","www.velkapaka.sk","2534","http://www.e-obce.sk/obecedit.html?id=2534","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2527","00332003","Veľká Tŕňa","00332003","Tokajská oblasť","446","1220","Obecný úrad","Hlavná","122","076 82","Veľká Tŕňa",,"Vojtech Bodnár",,"056","679 33 12","679 33 12",,"obecvelkatrna@post.sk","www.velkatrna.webnode.sk","2535","http://www.e-obce.sk/obecedit.html?id=2535","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2528","00312142","Veľké Bierovce","00312142","Stredné Považie","659","1300","Obecný úrad","Veľké Bierovce","24","913 11","Trenčianske Stankovce",,"Ing. Silvia Masárová",,"032","649 63 30","649 63 30","0905 104 599","ocuvelkebierovce@nextra.sk","www.velkebierovce.sk","2538","http://www.e-obce.sk/obecedit.html?id=2538","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2529","00316521","Veľká Ves","00316521","Novohrad","460","1335","Obecný úrad","Veľká Ves","53","985 01","Kalinovo",,"Jozef Líška",,"047","439 09 22","439 09 22","0903 506 559","velkaves@stonline.sk","www.velkaves.sk","2536","http://www.e-obce.sk/obecedit.html?id=2536","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2530","00319627","Veľká Ves nad Ipľom","00319627","Hontiansko-Poipeľský","415","1252","Obecný úrad","Hlavná","124","991 10","Veľká Ves nad Ipľom",,"Ing. Ladislav Kerata",,"047","488 81 21","488 81 21","0905 519 280","obecvelkavesnadiplom@gmail.com","www.velkavesnadiplom.sk","2537","http://www.e-obce.sk/obecedit.html?id=2537","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2531","00305804","Veľké Blahovo","00305804","Podunajský","1451","1162","Obecný úrad","Veľké Blahovo","72","930 01","Veľké Blahovo",,"Mária Bödök",,"031","552 20 93","552 20 94",,"obec.velkeblahovo@stonline.sk","www.velkeblahovo.sk","2539","http://www.e-obce.sk/obecedit.html?id=2539","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2532","00315851","Veľké Borové","00315851","Liptov","60","1646","Obecný úrad","Veľké Borové","88","027 32","Zuberec",,"Kamil Jančura",,"044","559 41 31","559 41 31","0911 539 157","velkeborove@orangemail.sk",,"2540","http://www.e-obce.sk/obecedit.html?id=2540","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2533","00311260","Veľké Chlievany","00311260","Bánovce nad Bebravou","484","1276","Obecný úrad","Veľké Chlievany","80","956 55","Veľké Chlievany",,"Bc. Zuzana Flórová",,"038","760 23 86","760 23 86","0903 399 049","obecchlievany@slovanet.sk;velkechlievany@velkechlievany.com","www.obecchlievany.sk","2541","http://www.e-obce.sk/obecedit.html?id=2541","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2534","00613983","Veľké Chyndice","00613983","Nitriansky","306","1234","Obecný úrad","Veľké Chyndice","50","951 54","Malé Chyndice",,"Mgr. Csaba Farkas",,"037","788 42 08","788 49 05","0908 710 841,0948 395 135","obecnyurad@velkechyndice.eu;starosta@velkechyndice.eu;ocu.vchyndice@gmail.com","www.velkechyndice.eu","2542","http://www.e-obce.sk/obecedit.html?id=2542","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2535","00316512","Veľké Dravce","00316512","Novohrad","683","1350","Obecný úrad","Školská","240","985 42","Veľké Dravce",,"Bc. Viera Rubintová",,"047","437 31 22","437 31 22","0908 249 931","obecvelkedravce@gmail.com","www.velkedravce.ocu.sk","2543","http://www.e-obce.sk/obecedit.html?id=2543","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2536","00310417","Veľké Držkovce","00310417","Bánovce nad Bebravou","656","1232","Obecný úrad","Veľké Držkovce","212","956 54","Veľké Držkovce",,"Ing. Marián Čerňanský",,"038","769 52 83","769 52 83","0908 782 528","obecdrzkovce@azet.sk;obecvelkedrzkovce@gmail.com","www.velkedrzkovce.php5.sk","2544","http://www.e-obce.sk/obecedit.html?id=2544","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2537","00311243","Veľké Dvorany","00311243","Tribečsko-Inovecký","702","1156","Obecný úrad","Veľké Dvorany","2","956 01","Bojná",,"Emil Dinga",,"038","537 32 22","537 37 23","0905 934 509","ouv.dvorany@centrum.sk","www.obecvelkedvorany.sk;http://velkedvorany.webnode.sk","2545","http://www.e-obce.sk/obecedit.html?id=2545","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2538","00305375","Veľké Dvorníky","00305375","Podunajsko","1039","1252","Obecný úrad","Hlavná ulica","190","929 01","Veľké Dvorníky",,"PhDr. Ján Ürögi",,"031","552 27 90,550 62 71","552 27 90","0918 668 758","jan.urogi@velkedvorniky.sk","www.velkedvorniky.sk","2546","http://www.e-obce.sk/obecedit.html?id=2546","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2539","00311251","Veľké Hoste","00311251","Suchodolie","576","1329","Obecný úrad","Veľké Hoste","208","956 40","Veľké Hoste",,"Ing. Pavel Igaz",,"038","769 57 20",,"0908 713 774","ocuvelkehoste@pbi.sk","www.velkehoste.sk","2547","http://www.e-obce.sk/obecedit.html?id=2547","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2540","00332038","Veľké Kapušany","00332038","Zemplínsky","9594","1211","Mestský úrad","sídl. L. N. Tolstého","1","079 01","Veľké Kapušany","Mgr. Peter Petrikán",,"PhDr. Juraj Gyimesi","056","638 25 62","638 23 34","917 955 475, 0915 444 203","mestsky.urad@vkapusany.sk;primator@vkapusany.sk;prednosta@vkapusany.sk;podatelna@vkapusany.sk","www.vkapusany.sk","2548","http://www.e-obce.sk/obecedit.html?id=2548","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2541","00306703","Veľké Kosihy","00306703","Dolný žitný ostrov","979","1268","Obecný úrad","Hlavná","125","946 21","Veľké Kosihy",,"Ing. Lajos Csóka","Bc. László Szendi","035","779 41 83,779 41 31","779 41 31",,"obecnyurad@velkekosihy.sk;starosta@velkekosihy.sk;prednosta@velkekosihy.sk","www.velkekosihy.sk","2549","http://www.e-obce.sk/obecedit.html?id=2549","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2542","00313149","Veľké Kostoľany","00313149","Mikroregión nad Holeškou","2708","1209","Obecný úrad","M. R. Štefánika","800/1","922 07","Veľké Kostoľany",,"Mgr. Gilbert Liška",,"033","778 11 02,778 11 11,771 92 14","778 11 02","0915 107 289","velkekostolany@velkekostolany.sk;starosta@velkekostolany.sk","www.velkekostolany.sk","2550","http://www.e-obce.sk/obecedit.html?id=2550","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2543","00311278","Veľké Kršteňany","00311278","Šípok","623","1271","Obecný úrad","Veľké Kršteňany","157","958 03","Partizánske 3",,"Vladimír Kopál",,"038","748 51 38","748 51 38","0904 606 230,0905 415 293","velkekrstenany@stonline.sk","www.velkekrstenany.eu","2552","http://www.e-obce.sk/obecedit.html?id=2552","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2544","34076743","Veľké Kozmálovce","34076743","Tekov","700","1322","Obecný úrad","Veľké Kozmálovce","178","935 21","Tlmače",,"Ľubomír Sikeľa",,"036","634 23 31,634 25 02","634 25 02","0908 773 519","info@velkekozmalovce.sk;podatelna@velkekozmalovce.sk;starostka@velkekozmalovce.sk","www.velkekozmalovce.sk","2551","http://www.e-obce.sk/obecedit.html?id=2551","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
"2545","00310115","Veľké Leváre","00310115","Záhorie","3545","1378","Obecný úrad","Štefánikova","747","908 73","Veľké Leváre",,"Bc. Štefan Kudlička","Iveta Studeničová","034","779 41 07,43 16,43 17","779 43 17",,"ocuvl@levare.sk;starosta@levare.sk;prednosta@levare.sk","www.levare.sk;www.velkelevare.sk","2553","http://www.e-obce.sk/obecedit.html?id=2553","1449143832","1449145179","0",NULL,"2015-12-03 13:19:39"
